The result is shown here.
In epoch 925, loss: 0.308, train acc: 0.903, val acc: 0.784 (best 0.786), test acc: 0.773 (best 0.777)
In epoch 930, loss: 0.307, train acc: 0.904, val acc: 0.784 (best 0.786), test acc: 0.772 (best 0.777)
In epoch 935, loss: 0.308, train acc: 0.905, val acc: 0.782 (best 0.786), test acc: 0.775 (best 0.777)
In epoch 940, loss: 0.307, train acc: 0.908, val acc: 0.786 (best 0.786), test acc: 0.773 (best 0.777)
In epoch 945, loss: 0.305, train acc: 0.904, val acc: 0.784 (best 0.786), test acc: 0.772 (best 0.777)
In epoch 950, loss: 0.305, train acc: 0.903, val acc: 0.784 (best 0.786), test acc: 0.773 (best 0.777)
In epoch 955, loss: 0.304, train acc: 0.906, val acc: 0.786 (best 0.786), test acc: 0.772 (best 0.777)
In epoch 960, loss: 0.303, train acc: 0.905, val acc: 0.786 (best 0.787), test acc: 0.770 (best 0.772)
In epoch 965, loss: 0.303, train acc: 0.905, val acc: 0.786 (best 0.787), test acc: 0.770 (best 0.772)
In epoch 970, loss: 0.304, train acc: 0.903, val acc: 0.782 (best 0.787), test acc: 0.777 (best 0.772)
In epoch 975, loss: 0.301, train acc: 0.905, val acc: 0.786 (best 0.787), test acc: 0.770 (best 0.772)
In epoch 980, loss: 0.301, train acc: 0.908, val acc: 0.784 (best 0.787), test acc: 0.775 (best 0.772)
In epoch 985, loss: 0.300, train acc: 0.906, val acc: 0.789 (best 0.789), test acc: 0.770 (best 0.770)
In epoch 990, loss: 0.300, train acc: 0.905, val acc: 0.780 (best 0.789), test acc: 0.775 (best 0.770)
In epoch 995, loss: 0.299, train acc: 0.905, val acc: 0.787 (best 0.789), test acc: 0.773 (best 0.770)
In epoch 1000, loss: 0.298, train acc: 0.906, val acc: 0.789 (best 0.789), test acc: 0.773 (best 0.770)
